Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
RBF SVM,15,3,0,0.9191984486102133,0.8926315789473684,0.680577849117175,0.7723132969034608,0.8739393010283657,0.06959780406028782
RBF SVM,16,3,1,0.9136760426770126,0.8787234042553191,0.6629213483146067,0.7557182067703568,0.8660705350238173,0.07423839754988085
RBF SVM,17,3,2,0.9243452958292919,0.8993839835728953,0.7030497592295345,0.7891891891891892,0.8780726665410286,0.0667992678287919
RBF SVM,18,3,3,0.9227287423213708,0.8809523809523809,0.7126805778491172,0.7879325643300799,0.8902210149401162,0.06726587068704508
RBF SVM,19,3,4,0.9211121888134497,0.8752475247524752,0.709470304975923,0.7836879432624113,0.8869340594355378,0.06802261951138594
RBF SVM,20,4,0,0.9246929541047189,0.8931451612903226,0.7110754414125201,0.7917783735478106,0.8789372450765964,0.06521109367285476
RBF SVM,21,4,1,0.9120594891690915,0.8679245283018868,0.6645264847512039,0.7527272727272727,0.8646928470701385,0.07483837592411517
RBF SVM,22,4,2,0.9204655674102813,0.8703339882121808,0.7110754414125201,0.7826855123674912,0.8850013971835379,0.0686048019017627
RBF SVM,23,4,3,0.9162625282896864,0.8823529411764706,0.6741573033707865,0.7643312101910829,0.8782491015784925,0.07158379609026987
RBF SVM,24,4,4,0.9243452958292919,0.9112050739957717,0.6918138041733547,0.7864963503649635,0.8868547773929205,0.0665580207942489
Decision Tree,0,0,0,0.8745959922430511,0.6874003189792663,0.6918138041733547,0.6896,0.8062468454294537,0.12540400775694893
Decision Tree,1,0,1,0.8645328160362108,0.6517857142857143,0.7030497592295345,0.6764478764478764,0.8041564585621356,0.1354671839637892
Decision Tree,2,0,2,0.856126737795021,0.6421725239616614,0.6452648475120385,0.6437149719775821,0.7772882942013633,0.14387326220497898
Decision Tree,3,0,3,0.8697057872615583,0.6651651651651652,0.7110754414125201,0.6873545384018619,0.8103960203014017,0.13029421273844163
Decision Tree,4,0,4,0.8567733591981894,0.6359516616314199,0.6757624398073836,0.6552529182879377,0.7890957948024773,0.14322664080181055
Decision Tree,5,1,0,0.8771816418875242,0.6988543371522095,0.6853932584269663,0.6920583468395461,0.8054647392903752,0.12281835811247575
Decision Tree,6,1,1,0.8593598448108632,0.6464174454828661,0.666131621187801,0.6561264822134387,0.7871143935898519,0.14064015518913675
Decision Tree,7,1,2,0.8664726802457161,0.6677316293929713,0.6709470304975923,0.6693354683746997,0.7933682520909014,0.13352731975428386
Decision Tree,8,1,3,0.8687358551568057,0.666156202143951,0.6982343499197432,0.6818181818181818,0.8049876203040012,0.13126414484319432
Decision Tree,9,1,4,0.8667959909473003,0.6688,0.6709470304975923,0.6698717948717948,0.793570681240699,0.13320400905269963
Decision Tree,10,2,0,0.8645765998707176,0.6639871382636656,0.6629213483146067,0.6634538152610442,0.7891701035381209,0.13542340012928247
Decision Tree,11,2,1,0.8671193016488846,0.6586826347305389,0.7062600321027287,0.6816421378776143,0.8069761698975182,0.13288069835111543
Decision Tree,12,2,2,0.8580666020045263,0.6411042944785276,0.6709470304975923,0.6556862745098039,0.7881050941961646,0.14193339799547364
Decision Tree,13,2,3,0.8752020691884901,0.697171381031614,0.6725521669341894,0.684640522875817,0.7994339782039368,0.12479793081150986
Decision Tree,14,2,4,0.8587132234076948,0.6371681415929203,0.6934189406099518,0.6641045349730976,0.7969118994547735,0.1412867765923052
Decision Tree,15,3,0,0.8626373626373627,0.6591639871382636,0.6581059390048154,0.6586345381526104,0.7861553571996963,0.13736263736263737
Decision Tree,16,3,1,0.8545101842870999,0.6370839936608558,0.6452648475120385,0.6411483253588517,0.7762761484523755,0.1454898157129001
Decision Tree,17,3,2,0.8645328160362108,0.6613924050632911,0.6709470304975923,0.6661354581673307,0.792153677192116,0.1354671839637892
Decision Tree,18,3,3,0.8680892337536372,0.6651305683563749,0.695024077046549,0.6797488226059655,0.8033824838674041,0.13191076624636275
Decision Tree,19,3,4,0.8667959909473003,0.6576980568011959,0.7062600321027287,0.6811145510835913,0.8067737407477207,0.13320400905269963
Decision Tree,20,4,0,0.8668390433096316,0.6605783866057838,0.6966292134831461,0.678125,0.8031911749325888,0.13316095669036845
Decision Tree,21,4,1,0.8661493695441319,0.6666666666666666,0.6709470304975923,0.6688,0.7931658229411038,0.1338506304558681
Decision Tree,22,4,2,0.8632395732298739,0.6506024096385542,0.6934189406099518,0.6713286713286714,0.7997459075519395,0.1367604267701261
Decision Tree,23,4,3,0.8642095053346266,0.6618819776714514,0.666131621187801,0.664,0.7901508308368155,0.13579049466537343
Decision Tree,24,4,4,0.8606530876172002,0.6553398058252428,0.6500802568218299,0.6526994359387591,0.7819227195040324,0.13934691238279986
Random Forest,0,0,0,0.922753716871364,0.8779527559055118,0.7158908507223114,0.78868258178603,0.9201806769115642,0.06566176470588235
Random Forest,1,0,1,0.9201422567086971,0.8574144486692015,0.723916532905297,0.7850304612706701,0.90105438618153,0.06797193663110249
Random Forest,2,0,2,0.9062398965405755,0.8404907975460123,0.6597110754414125,0.7392086330935251,0.909646740013387,0.07461170384739735
Random Forest,3,0,3,0.9243452958292919,0.8762088974854932,0.7271268057784912,0.7947368421052632,0.9141044053521878,0.06486233430326543
Random Forest,4,0,4,0.9266084707403816,0.8822393822393823,0.7335473515248796,0.8010517090271692,0.9235864076786608,0.06274296799224055
Random Forest,5,1,0,0.9211376858435681,0.8722986247544204,0.7126805778491172,0.784452296819788,0.9101763441474882,0.06627259211376858
Random Forest,6,1,1,0.9236986744261235,0.8714011516314779,0.7287319422150883,0.7937062937062938,0.9138265932766229,0.06606378920142256
Random Forest,7,1,2,0.9165858389912707,0.8672032193158954,0.6918138041733547,0.7696428571428572,0.9047351524879614,0.06943355965082444
Random Forest,8,1,3,0.918525703200776,0.8533333333333334,0.7191011235955056,0.7804878048780488,0.9096977534588416,0.07002373100549628
Random Forest,9,1,4,0.9233753637245393,0.8754863813229572,0.7223113964686998,0.7915567282321899,0.9172071275856017,0.06540446168768185
Random Forest,10,2,0,0.9153199741435035,0.8532289628180039,0.6998394863563403,0.7689594356261023,0.9061203053331973,0.07047058823529412
Random Forest,11,2,1,0.9169091496928549,0.8505747126436781,0.7126805778491172,0.7755458515283843,0.9133343297743062,0.06820911736178467
Random Forest,12,2,2,0.9233753637245393,0.8814229249011858,0.7158908507223114,0.7900797165633304,0.9024190770790416,0.06786608470740381
Random Forest,13,2,3,0.9243452958292919,0.8977505112474438,0.7046548956661316,0.789568345323741,0.9159470629902327,0.06470666020045264
Random Forest,14,2,4,0.9253152279340446,0.8656716417910447,0.7447833065810594,0.8006902502157032,0.9131218279059793,0.06527303588748788
Random Forest,15,3,0,0.922753716871364,0.8809523809523809,0.7126805778491172,0.7879325643300799,0.917930172992264,0.06594014221073044
Random Forest,16,3,1,0.914322664080181,0.8638211382113821,0.6821829855537721,0.7623318385650224,0.8982132297034722,0.07294755900420304
Random Forest,17,3,2,0.9243452958292919,0.8821218074656189,0.7207062600321027,0.7932862190812721,0.9150960807377129,0.0643792434529583
Random Forest,18,3,3,0.9217588102166182,0.8547486033519553,0.7367576243980738,0.7913793103448276,0.9163220280606442,0.06549172324603944
Random Forest,19,3,4,0.9227287423213708,0.8609022556390977,0.7351524879614767,0.793073593073593,0.9132349022946302,0.06683029421273844
Random Forest,20,4,0,0.9211376858435681,0.8568738229755178,0.7303370786516854,0.7885615251299827,0.9151590228350308,0.06526157078215901
Random Forest,21,4,1,0.9133527319754284,0.8542914171656687,0.6869983948635634,0.7615658362989324,0.9050152390483557,0.07185386356288392
Random Forest,22,4,2,0.9201422567086971,0.8520599250936329,0.7303370786516854,0.7865168539325843,0.9133060611771435,0.06677277723892659
Random Forest,23,4,3,0.9204655674102813,0.8732673267326733,0.7078651685393258,0.7819148936170213,0.9130773129886081,0.06724807630132557
Random Forest,24,4,4,0.923052053022955,0.8873239436619719,0.7078651685393258,0.7875,0.9120339743048199,0.06635599741351438
Balanced Random Forest,0,0,0,0.8917259211376859,0.6972602739726027,0.8170144462279294,0.7524020694752402,0.9221973284969205,0.09330063833225599
Balanced Random Forest,1,0,1,0.8819915939217589,0.6747967479674797,0.7993579454253612,0.7318148420279207,0.9055136761523515,0.09984343679275784
Balanced Random Forest,2,0,2,0.8849013902360168,0.688293370944993,0.78330658105939,0.7327327327327328,0.9133986652023316,0.09908459424506952
Balanced Random Forest,3,0,3,0.8849013902360168,0.6763540290620872,0.8218298555377207,0.7420289855072464,0.91914823792411,0.09689915939217589
Balanced Random Forest,4,0,4,0.8826382153249273,0.6683937823834197,0.8282504012841091,0.7397849462365591,0.9219208349308883,0.09839262851600387
Balanced Random Forest,5,1,0,0.8842921784098254,0.6827586206896552,0.7945425361155698,0.7344213649851632,0.9131586109950871,0.09762409502262444
Balanced Random Forest,6,1,1,0.8920142256708697,0.7026647966339411,0.8041733547351525,0.75,0.9178153898142071,0.09385834949886841
Balanced Random Forest,7,1,2,0.8729388942774006,0.6481958762886598,0.8073836276083467,0.7190850607576841,0.9088769893619095,0.10213098933074684
Balanced Random Forest,8,1,3,0.8771419333979955,0.6559691912708601,0.8202247191011236,0.7289586305278174,0.9119514429981609,0.10303254122211447
Balanced Random Forest,9,1,4,0.8842547688328484,0.6754966887417219,0.8186195826645265,0.7402031930333817,0.9215721888992142,0.09652023116715164
Balanced Random Forest,10,2,0,0.8817065287653523,0.6748299319727891,0.7961476725521669,0.7304860088365243,0.9115242430167471,0.09996582902391725
Balanced Random Forest,11,2,1,0.8884578079534433,0.6863270777479893,0.8218298555377207,0.747991234477721,0.9162089536719933,0.09993977529906241
Balanced Random Forest,12,2,2,0.8755253798900744,0.6569920844327177,0.7993579454253612,0.721216509775525,0.902677068643952,0.09935265114775298
Balanced Random Forest,13,2,3,0.8897510507597801,0.6947513812154696,0.8073836276083467,0.746844840386043,0.920693262975936,0.09328718073068218
Balanced Random Forest,14,2,4,0.8826382153249273,0.6724137931034483,0.8138041733547352,0.7363834422657952,0.9165988653569965,0.0993076705463951
Balanced Random Forest,15,3,0,0.8910795087265676,0.6991643454038997,0.8057784911717496,0.7486950037285608,0.9214681639278878,0.09423858274078861
Balanced Random Forest,16,3,1,0.8748787584869059,0.6598915989159891,0.7817014446227929,0.7156502571638501,0.9013042545863361,0.10294700937601037
Balanced Random Forest,17,3,2,0.8878111865502748,0.6895604395604396,0.8057784911717496,0.7431532198371577,0.919046211033201,0.09514007436146135
Balanced Random Forest,18,3,3,0.8884578079534433,0.6843501326259946,0.8282504012841091,0.7494553376906318,0.9224296696798175,0.0965865098609764
Balanced Random Forest,19,3,4,0.8832848367280957,0.6737400530503979,0.8154093097913323,0.7378358750907771,0.9135458568634204,0.10024474620109926
Balanced Random Forest,20,4,0,0.8849385908209437,0.6806495263870095,0.8073836276083467,0.7386196769456681,0.9183342178581337,0.09671512605042017
Balanced Random Forest,21,4,1,0.8790817976075008,0.6671140939597315,0.797752808988764,0.7266081871345029,0.9079217057336513,0.10075707242159715
Balanced Random Forest,22,4,2,0.8865179437439379,0.6813333333333333,0.8202247191011236,0.7443554260742898,0.9161478675080094,0.09822688328483672
Balanced Random Forest,23,4,3,0.8832848367280957,0.6784741144414169,0.7993579454253612,0.7339719970523213,0.9138454390080648,0.09693582282573555
Balanced Random Forest,24,4,4,0.8855480116391853,0.6820027063599459,0.8089887640449438,0.7400881057268722,0.9152416477667809,0.09813627546071775
Calibrated Random Forest,0,0,0,0.9234001292824823,0.8784313725490196,0.7191011235955056,0.7908208296557812,0.9231730124013192,0.06431029130879934
Calibrated Random Forest,1,0,1,0.9211121888134497,0.8582230623818525,0.7287319422150883,0.7881944444444444,0.9083941487253137,0.06628869832077947
Calibrated Random Forest,2,0,2,0.9101196249595862,0.845691382765531,0.6773675762439807,0.7522281639928698,0.9096922297099705,0.0748799569215905
Calibrated Random Forest,3,0,3,0.9217588102166182,0.8713450292397661,0.7174959871589085,0.7869718309859155,0.9149306931979906,0.06466685882780994
Calibrated Random Forest,4,0,4,0.9291949563530553,0.8854961832061069,0.7447833065810594,0.8090671316477768,0.9235519654798188,0.06137898696253155
Calibrated Random Forest,5,1,0,0.9214608920491273,0.8639846743295019,0.723916532905297,0.7877729257641921,0.9163571912515841,0.06510066723558554
Calibrated Random Forest,6,1,1,0.9236986744261235,0.8757281553398059,0.723916532905297,0.7926186291739895,0.9177624268103275,0.06527772218665119
Calibrated Random Forest,7,1,2,0.9165858389912707,0.8585461689587426,0.7014446227929374,0.7720848056537103,0.9052988997991954,0.06828048109627367
Calibrated Random Forest,8,1,3,0.9191723246039444,0.8512241054613936,0.7255216693418941,0.7833622183708839,0.910616970256237,0.06838782184348828
Calibrated Random Forest,9,1,4,0.9227287423213708,0.867816091954023,0.7271268057784912,0.7912663755458516,0.9214249972381255,0.06450424942886217
Calibrated Random Forest,10,2,0,0.9146735617323852,0.8485436893203884,0.7014446227929374,0.7680140597539543,0.9153886528351673,0.06960026666555816
Calibrated Random Forest,11,2,1,0.9188490139023602,0.8536121673003803,0.7207062600321027,0.7815491731940818,0.9178530812770909,0.06770148116980514
Calibrated Random Forest,12,2,2,0.9233753637245393,0.876953125,0.7207062600321027,0.7911894273127753,0.9019982973856422,0.06632248952624713
