Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Decision Tree,12,2,2,0.899773682508891,0.8681120144534779,0.8542222222222222,0.8611111111111112,0.8900176151761517,0.10022631749110895
Decision Tree,13,2,3,0.9091496928548335,0.8701754385964913,0.8817777777777778,0.8759381898454747,0.9032872628726287,0.09085030714516651
Decision Tree,14,2,4,0.895247332686712,0.8443680137575237,0.8728888888888889,0.8583916083916084,0.8904586720867209,0.10475266731328807
Decision Tree,15,3,0,0.9033613445378151,0.8721872187218722,0.8605683836589698,0.8663388466696469,0.8942069560571272,0.09663865546218488
Decision Tree,16,3,1,0.9000969932104753,0.8597883597883598,0.8666666666666667,0.8632138114209827,0.8929369918699187,0.09990300678952474
Decision Tree,17,3,2,0.9004203039120595,0.8518518518518519,0.8791111111111111,0.8652668416447944,0.8958563685636856,0.09957969608794051
Decision Tree,18,3,3,0.9013902360168121,0.8634751773049646,0.8657777777777778,0.8646249445184199,0.8937628726287262,0.09860976398318784
Decision Tree,19,3,4,0.902683478823149,0.856401384083045,0.88,0.8680403331871986,0.8978252032520325,0.09731652117685095
Decision Tree,20,4,0,0.8988364576599871,0.8568920105355575,0.866785079928952,0.8618101545253863,0.8919799383384599,0.10116354234001293
Decision Tree,21,4,1,0.9059165858389913,0.8709964412811388,0.8702222222222222,0.8706091596265007,0.8982716802168021,0.09408341416100872
Decision Tree,22,4,2,0.8962172647914646,0.8563829787234043,0.8586666666666667,0.8575233022636485,0.8881747967479675,0.1037827352085354
Decision Tree,23,4,3,0.9023601681215648,0.8664292074799644,0.8648888888888889,0.8656583629893239,0.8943346883468835,0.09763983187843518
Decision Tree,24,4,4,0.9065632072421597,0.8628472222222222,0.8835555555555555,0.873078612209047,0.9016355013550136,0.09343679275784028
Random Forest,0,0,0,0.938267614738203,0.933271547729379,0.894316163410302,0.9133786848072563,0.9775360023249433,0.047579250161603096
Random Forest,1,0,1,0.9392175881021662,0.9390815370196813,0.8906666666666667,0.9142335766423357,0.972359756097561,0.047703588748787586
Random Forest,2,0,2,0.9356611703847397,0.9287037037037037,0.8915555555555555,0.909750566893424,0.9716314363143632,0.05031057225994181
Random Forest,3,0,3,0.9350145489815713,0.94,0.8773333333333333,0.9075862068965517,0.9658121047877145,0.05397811186550275
