Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Decision Tree,24,4,4,0.9085030714516651,0.06329113924050633,0.06896551724137931,0.066006600660066,0.5093809947129555,0.09149692854833495
Random Forest,0,0,0,0.9541047188106012,1.0,0.020689655172413793,0.04054054054054054,0.6325054664936097,0.04403594053005817
Random Forest,1,0,1,0.9518267054639509,0.14285714285714285,0.006944444444444444,0.013245033112582781,0.5867513940695528,0.04579780148722923
Random Forest,2,0,2,0.953443258971872,0.5,0.034722222222222224,0.06493506493506493,0.6303207772879695,0.04396579372777239
Random Forest,3,0,3,0.9540898803750404,0.8,0.027586206896551724,0.05333333333333334,0.6374163664436439,0.04432550921435499
Random Forest,4,0,4,0.9537665696734562,1.0,0.013793103448275862,0.027210884353741496,0.6251637580124456,0.04471684448755254
Random Forest,5,1,0,0.9534583063994829,0.5714285714285714,0.027586206896551724,0.05263157894736842,0.6431496357619767,0.04450927601809954
Random Forest,6,1,1,0.953443258971872,0.5,0.027777777777777776,0.05263157894736842,0.6166073245167853,0.04485625606207564
Random Forest,7,1,2,0.9531199482702878,0.42857142857142855,0.020833333333333332,0.039735099337748346,0.6068488376474135,0.04464907856450049
Random Forest,8,1,3,0.9540898803750404,1.0,0.020689655172413793,0.04054054054054054,0.6385369391288074,0.04411209182023925
Random Forest,9,1,4,0.9527966375687035,0.3333333333333333,0.006896551724137931,0.013513513513513514,0.6510960089832967,0.04459236986744261
Random Forest,10,2,0,0.9524886877828054,0.3333333333333333,0.013793103448275862,0.026490066225165563,0.6460576934320226,0.04478287007110537
Random Forest,11,2,1,0.9531199482702878,0.3333333333333333,0.006944444444444444,0.013605442176870748,0.651675709279982,0.04437824118978338
Random Forest,12,2,2,0.953443258971872,0.5,0.020833333333333332,0.04,0.6037734071813421,0.04470417070805043
Random Forest,13,2,3,0.9531199482702878,0.5,0.034482758620689655,0.06451612903225806,0.6201820053338324,0.0448453281603621
Random Forest,14,2,4,0.9531199482702878,0.5,0.006896551724137931,0.013605442176870748,0.6416740747672297,0.044226123504688006
Random Forest,15,3,0,0.9537815126050421,0.75,0.020689655172413793,0.040268456375838924,0.6203201552834976,0.04448787976729153
Random Forest,16,3,1,0.9531199482702878,0.4444444444444444,0.027777777777777776,0.05228758169934641,0.6088999095738669,0.044677982541222114
Random Forest,17,3,2,0.953443258971872,0.5,0.013888888888888888,0.02702702702702703,0.5673462755736407,0.04517520206918849
Random Forest,18,3,3,0.953443258971872,0.5714285714285714,0.027586206896551724,0.05263157894736842,0.6480255462499416,0.044499870675719366
Random Forest,19,3,4,0.9527966375687035,0.42857142857142855,0.020689655172413793,0.039473684210526314,0.6332779675291256,0.04460177820885871
Random Forest,20,4,0,0.9534583063994829,0.6,0.020689655172413793,0.04,0.6200862945943101,0.0445453781512605
Random Forest,21,4,1,0.953443258971872,0.5,0.020833333333333332,0.04,0.6141476865980935,0.044611509860976395
Random Forest,22,4,2,0.953443258971872,0.5,0.027777777777777776,0.05263157894736842,0.6096569929542971,0.04476007112835435
Random Forest,23,4,3,0.9537665696734562,0.75,0.020689655172413793,0.040268456375838924,0.6467880035558883,0.044322146783058514
Random Forest,24,4,4,0.9524733268671193,0.25,0.006896551724137931,0.013422818791946308,0.6044284845365648,0.04517691561590688
Balanced Random Forest,0,0,0,0.5937297996121526,0.06899224806201551,0.6137931034482759,0.1240418118466899,0.6658271067924837,0.23630150290885588
Balanced Random Forest,1,0,1,0.5948916909149693,0.06441476826394343,0.5694444444444444,0.11573747353563868,0.6278693813345391,0.23350817167798255
Balanced Random Forest,2,0,2,0.5932751374070482,0.06821705426356589,0.6111111111111112,0.12273361227336123,0.6514837892317547,0.23579906239896545
Balanced Random Forest,3,0,3,0.5955383123181377,0.0686427457098284,0.6068965517241379,0.12333566923615978,0.6573480559584522,0.23485413029421273
Balanced Random Forest,4,0,4,0.6078241189783382,0.0728,0.6275862068965518,0.13046594982078852,0.6737870210078136,0.23461582605884254
Balanced Random Forest,5,1,0,0.592436974789916,0.06269592476489028,0.5517241379310345,0.11259676284306826,0.6359338641970977,0.23359238041370395
Balanced Random Forest,6,1,1,0.6052376333656644,0.07227958697378872,0.6319444444444444,0.12972202423378476,0.6540741211710185,0.23485341901066925
Balanced Random Forest,7,1,2,0.5952150016165535,0.07120743034055728,0.6388888888888888,0.12813370473537605,0.6669881033118571,0.23859543323634014
Balanced Random Forest,8,1,3,0.616230197219528,0.0722495894909688,0.6068965517241379,0.12912692589875274,0.6520668600570814,0.22944165858389912
Balanced Random Forest,9,1,4,0.5981247979308115,0.07109375,0.6275862068965518,0.12771929824561404,0.6548647826697235,0.23651973003556417
Balanced Random Forest,10,2,0,0.6056884292178409,0.07034372501998401,0.6068965517241379,0.12607449856733524,0.6596262906186785,0.2353149563671622
Balanced Random Forest,11,2,1,0.5851923698674426,0.0759493670886076,0.7083333333333334,0.13718897108271688,0.6938686842997626,0.24039106854186873
