Modelo,fold_global,repeat,fold,Accuracy,Precision,Recall,F1,ROC-AUC,Brier
Logistic Regression,18,3,3,0.9214354995150339,0.8614762386248737,0.8893528183716075,0.8751926040061633,0.956997648301252,0.06450428292105713
Logistic Regression,19,3,4,0.9110895570643388,0.8488253319713994,0.8674321503131524,0.8580278781621063,0.9509179447815268,0.0703562504828083
Logistic Regression,20,4,0,0.9188752424046541,0.8574317492416582,0.8851774530271399,0.8710837185413457,0.956605815017241,0.06697209949253179
Logistic Regression,21,4,1,0.9224054316197866,0.8724066390041494,0.8778705636743215,0.8751300728407908,0.950755134868212,0.06435271005758418
Logistic Regression,22,4,2,0.9217588102166182,0.8660531697341514,0.884133611691023,0.875,0.9616228188116345,0.06323719955448709
Logistic Regression,23,4,3,0.9188490139023602,0.8648090815273478,0.8747390396659708,0.869745718733783,0.9461025849129481,0.06788462367111166
Logistic Regression,24,4,4,0.9165858389912707,0.8615702479338843,0.8705636743215032,0.8660436137071651,0.9568255489334239,0.06812344405825516
Nearest Neighbors,0,0,0,0.9156431803490627,0.9076023391812865,0.8100208768267223,0.8560397131825703,0.9344654809098232,0.06998060762766646
Nearest Neighbors,1,0,1,0.9094730035564177,0.8733480176211453,0.8277661795407099,0.84994640943194,0.936663521289963,0.0727707727125768
Nearest Neighbors,2,0,2,0.9136760426770126,0.9098457888493475,0.8006263048016702,0.8517490283176014,0.931581700752446,0.07357258325250565
Nearest Neighbors,3,0,3,0.9159392175881022,0.8965909090909091,0.8235908141962421,0.8585418933623504,0.9322172950086295,0.07240866472680246
Nearest Neighbors,4,0,4,0.9169091496928549,0.8978433598183881,0.8256784968684759,0.8602501359434476,0.9293514982912292,0.07353378596831556
Nearest Neighbors,5,1,0,0.9146735617323852,0.8943181818181818,0.8215031315240083,0.8563656147986942,0.931769135136403,0.07074337427278604
Nearest Neighbors,6,1,1,0.9043000323310701,0.8940476190476191,0.7839248434237995,0.8353726362625139,0.9253651000083116,0.07861623019721954
Nearest Neighbors,7,1,2,0.9172324603944391,0.8917410714285714,0.8340292275574113,0.8619201725997843,0.9334584150234926,0.07145166505011316
Nearest Neighbors,8,1,3,0.9110895570643388,0.8850056369785795,0.8194154488517745,0.8509485094850948,0.9294436594583759,0.07552537989007437
Nearest Neighbors,9,1,4,0.9165858389912707,0.8888888888888888,0.8350730688935282,0.8611410118406889,0.9371800638527767,0.06922728742321371
Nearest Neighbors,10,2,0,0.9179056237879767,0.9074074074074074,0.8183716075156576,0.8605927552140505,0.9356771871799081,0.06795087265675501
Nearest Neighbors,11,2,1,0.9152925961849337,0.8954545454545455,0.8225469728601252,0.8574537540805223,0.9298308830359893,0.07331393469123829
Nearest Neighbors,12,2,2,0.9104429356611704,0.8821548821548821,0.8204592901878914,0.8501892915089238,0.9325077126918396,0.0745166505011316
Nearest Neighbors,13,2,3,0.9130294212738441,0.8919226393629124,0.8183716075156576,0.8535655960805661,0.937559953650511,0.07101196249595862
Nearest Neighbors,14,2,4,0.9130294212738441,0.8937142857142857,0.8162839248434238,0.8532460447354064,0.9289366508094048,0.07399935337859682
Nearest Neighbors,15,3,0,0.9137039431157078,0.8826135105204873,0.8319415448851775,0.8565287479849544,0.9314380478212254,0.07279896574014222
Nearest Neighbors,16,3,1,0.9078564500484966,0.8908246225319396,0.8006263048016702,0.8433205057724025,0.9322439410755233,0.07428386679599096
Nearest Neighbors,17,3,2,0.9130294212738441,0.9048178613396005,0.8037578288100209,0.8512990602542841,0.9294517266162429,0.07224054316197866
Nearest Neighbors,18,3,3,0.9191723246039444,0.8950892857142857,0.837160751565762,0.8651564185544768,0.9367432150313153,0.06946007112835435
Nearest Neighbors,19,3,4,0.9046233430326543,0.8814729574223246,0.7995824634655533,0.8385331143951834,0.9273831117716946,0.07675396055609442
Nearest Neighbors,20,4,0,0.9114414996767938,0.8834080717488789,0.8225469728601252,0.8518918918918919,0.9358269705926049,0.07190691661279897
Nearest Neighbors,21,4,1,0.9152925961849337,0.9065420560747663,0.8100208768267223,0.8555678059536935,0.9354705597629723,0.06965405754930488
Nearest Neighbors,22,4,2,0.9159392175881022,0.9067599067599068,0.8121085594989561,0.8568281938325991,0.9352789036488,0.07096023278370514
Nearest Neighbors,23,4,3,0.9162625282896864,0.8967082860385925,0.824634655532359,0.8591625883632409,0.9282543648213247,0.07328806983511153
Nearest Neighbors,24,4,4,0.9123827998706757,0.887260428410372,0.8215031315240083,0.8531165311653116,0.9264214087702228,0.07733591981894601
Linear SVM,0,0,0,0.9246929541047189,0.9341317365269461,0.81419624217119,0.8700501952035694,0.9549831206555481,0.059049858506026856
Linear SVM,1,0,1,0.9266084707403816,0.9083798882681564,0.848643006263048,0.8774959525094441,0.9609490889000797,0.0578265370196812
Linear SVM,2,0,2,0.9207888781118655,0.9228944246737841,0.8121085594989561,0.863964464186563,0.9513122576796897,0.06386188206753542
Linear SVM,3,0,3,0.92725509214355,0.9198167239404352,0.8382045929018789,0.8771163298743856,0.9509194115375025,0.0608466738406259
Linear SVM,4,0,4,0.9198189460071128,0.9071100917431193,0.8256784968684759,0.8644808743169399,0.9537673627238636,0.06170537976654296
Linear SVM,5,1,0,0.9256625727213963,0.9155251141552512,0.837160751565762,0.8745910577971646,0.9493524371935915,0.06091894053189872
Linear SVM,6,1,1,0.9169091496928549,0.9109026963657679,0.8110647181628392,0.8580894533406958,0.950184077874964,0.06616743158418066
Linear SVM,7,1,2,0.9249919172324604,0.9191685912240185,0.8308977035490606,0.8728070175438597,0.9574332748260672,0.058306408172072555
Linear SVM,8,1,3,0.923052053022955,0.9245283018867925,0.8183716075156576,0.8682170542635659,0.9522859391882973,0.061517088787485734
Linear SVM,9,1,4,0.9275784028451342,0.9160997732426304,0.8434237995824635,0.8782608695652174,0.9612644414348783,0.057491831691717295
Linear SVM,10,2,0,0.9276018099547512,0.9411057692307693,0.8173277661795407,0.8748603351955307,0.9553471945298022,0.057441631237388456
Linear SVM,11,2,1,0.9243452958292919,0.9104308390022676,0.8382045929018789,0.8728260869565218,0.9534532324857112,0.06146753144260819
Linear SVM,12,2,2,0.9224054316197866,0.911697247706422,0.8298538622129437,0.8688524590163934,0.9580500457138945,0.060998774627231286
Linear SVM,13,2,3,0.9227287423213708,0.9165701042873696,0.8256784968684759,0.8687534321801208,0.9510577755178872,0.062061753852727844
Linear SVM,14,2,4,0.9198189460071128,0.8997747747747747,0.8340292275574113,0.8656554712892741,0.9519498076105077,0.06217991201623966
Linear SVM,15,3,0,0.9243697478991597,0.919953596287703,0.8277661795407099,0.8714285714285714,0.9535500379223257,0.06137090097367157
Linear SVM,16,3,1,0.9217588102166182,0.907744874715262,0.8319415448851775,0.8681917211328976,0.9558340218937776,0.06080402567698033
Linear SVM,17,3,2,0.9279017135467184,0.9401197604790419,0.8194154488517745,0.875627440044618,0.9539428845223022,0.05776608390559121
Linear SVM,18,3,3,0.9266084707403816,0.9139297848244621,0.8423799582463466,0.8766974470396524,0.9561713757682135,0.05868645060077468
Linear SVM,19,3,4,0.9169091496928549,0.9024110218140069,0.8204592901878914,0.8594860579551667,0.9496015312932387,0.06525951735630584
Linear SVM,20,4,0,0.920814479638009,0.9121387283236995,0.8235908141962421,0.8656061437191442,0.9554752312479963,0.0621717935433576
Linear SVM,21,4,1,0.9279017135467184,0.9288214702450408,0.8308977035490606,0.8771349862258954,0.9508314061789541,0.058169691317675416
Linear SVM,22,4,2,0.92725509214355,0.9122609673790776,0.8465553235908142,0.8781808337845154,0.9613996274439821,0.05729900053574099
Linear SVM,23,4,3,0.9253152279340446,0.9192618223760092,0.8319415448851775,0.8734246575342466,0.9468802100394557,0.062163521399641944
Linear SVM,24,4,4,0.9194956353055286,0.9146198830409357,0.8162839248434238,0.8626585769442913,0.9558159319034093,0.06343542849989726
RBF SVM,0,0,0,0.9253393665158371,0.928150765606596,0.8225469728601252,0.872163807415606,0.9354167155356431,0.06371393025048912
RBF SVM,1,0,1,0.930164888457808,0.9177927927927928,0.8507306889352818,0.8829902491874323,0.9434834476588131,0.05988838486938641
RBF SVM,2,0,2,0.9211121888134497,0.9260143198090692,0.8100208768267223,0.8641425389755011,0.9292935614301848,0.0681035760505128
RBF SVM,3,0,3,0.9285483349498869,0.9201824401368301,0.8423799582463466,0.8795640326975477,0.9312235678350193,0.06294197687808273
RBF SVM,4,0,4,0.9243452958292919,0.91324200913242,0.8350730688935282,0.8724100327153762,0.9420758508406958,0.06431917097057148
RBF SVM,5,1,0,0.9230769230769231,0.9072398190045249,0.837160751565762,0.8707926167209555,0.9376251045796096,0.06419133115030665
RBF SVM,6,1,1,0.9214354995150339,0.9181286549707602,0.8194154488517745,0.8659680088251517,0.9189294637051233,0.06844982645914215
RBF SVM,7,1,2,0.9262851600387972,0.9234338747099768,0.8308977035490606,0.8747252747252747,0.9423604015000024,0.06279883768859254
RBF SVM,8,1,3,0.9243452958292919,0.919953596287703,0.8277661795407099,0.8714285714285714,0.9391384275398102,0.06446590236920857
RBF SVM,9,1,4,0.9291949563530553,0.9203640500568828,0.8444676409185804,0.8807838867719108,0.9438731158297196,0.06064963656547716
RBF SVM,10,2,0,0.9308338720103426,0.9418052256532067,0.8277661795407099,0.8811111111111111,0.9351459814063318,0.06040368241997252
RBF SVM,11,2,1,0.9249919172324604,0.9134396355353075,0.837160751565762,0.8736383442265795,0.9374140114309182,0.06395495222001443
RBF SVM,12,2,2,0.9243452958292919,0.914187643020595,0.8340292275574113,0.8722707423580786,0.9412574010061945,0.06380232369499363
RBF SVM,13,2,3,0.9240219851277077,0.9159953970080552,0.8308977035490606,0.8713738368910783,0.9339954921699677,0.06597902466689942
RBF SVM,14,2,4,0.9253152279340446,0.9182968929804373,0.8329853862212944,0.8735632183908046,0.9372512015176034,0.06522700501401654
RBF SVM,15,3,0,0.9243697478991597,0.9170506912442397,0.8308977035490606,0.8718510405257394,0.9368129021916758,0.06506164549363942
RBF SVM,16,3,1,0.9246686065308761,0.9171461449942463,0.8319415448851775,0.8724685276409414,0.9377963458219456,0.06412348766033092
RBF SVM,17,3,2,0.9308115098609764,0.9397163120567376,0.8298538622129437,0.8813747228381374,0.9450098517109708,0.05953061620010624
RBF SVM,18,3,3,0.9279017135467184,0.9143179255918827,0.8465553235908142,0.8791327913279133,0.9311485188209238,0.06156913740485344
RBF SVM,19,3,4,0.9178790817976075,0.9064665127020786,0.8194154488517745,0.8607456140350878,0.9335285748510022,0.06924584852301094
RBF SVM,20,4,0,0.9240465416936006,0.9122006841505131,0.8350730688935282,0.8719346049046321,0.9347506313871752,0.06559215788388943
RBF SVM,21,4,1,0.9285483349498869,0.9330199764982373,0.8288100208768268,0.8778330569375346,0.9368422210596824,0.06152812542715704
RBF SVM,22,4,2,0.9285483349498869,0.919226393629124,0.8434237995824635,0.8796951551442569,0.9449022896060784,0.06091172150123244
RBF SVM,23,4,3,0.925961849337213,0.9233449477351916,0.8298538622129437,0.874106652006597,0.9369148254804847,0.06328129606279956
RBF SVM,24,4,4,0.9217588102166182,0.9133949191685913,0.8256784968684759,0.8673245614035088,0.9304679440481489,0.06735459375003189
Decision Tree,0,0,0,0.8794440853264383,0.806282722513089,0.8037578288100209,0.8050182958703607,0.8585736709593176,0.12055591467356173
Decision Tree,1,0,1,0.8852247009376011,0.8079673135852911,0.8256784968684759,0.81672689726381,0.8688111453897416,0.11477529906239897
Decision Tree,2,0,2,0.8819915939217589,0.8053553038105047,0.8162839248434238,0.8107827890098497,0.8638796673397448,0.11800840607824119
Decision Tree,3,0,3,0.8752020691884901,0.8004201680672269,0.7954070981210856,0.7979057591623037,0.8532070619411047,0.12479793081150986
Decision Tree,4,0,4,0.8726155835758164,0.7786561264822134,0.8225469728601252,0.8,0.8588144700366199,0.12738441642418363
Decision Tree,5,1,0,0.8846153846153846,0.8120456905503635,0.8162839248434238,0.8141592920353983,0.8657730485640341,0.11538461538461539
Decision Tree,6,1,1,0.8729388942774006,0.8027867095391211,0.7818371607515657,0.7921734531993654,0.8478272454811693,0.1270611057225994
Decision Tree,7,1,2,0.88360814742968,0.8082474226804124,0.8183716075156576,0.8132780082987552,0.8656260847882739,0.11639185257032007
Decision Tree,8,1,3,0.871968962172648,0.7832661290322581,0.8110647181628392,0.796923076923077,0.8551810710252135,0.1280310378273521
Decision Tree,9,1,4,0.8800517297122534,0.794383149448345,0.826722338204593,0.810230179028133,0.8653518014207977,0.11994827028774653
Decision Tree,10,2,0,0.8804137039431157,0.8068893528183716,0.8068893528183716,0.8068893528183716,0.8601394329634929,0.1195862960568843
Decision Tree,11,2,1,0.88360814742968,0.8082474226804124,0.8183716075156576,0.8132780082987552,0.8656260847882739,0.11639185257032007
Decision Tree,12,2,2,0.8868412544455222,0.810204081632653,0.8288100208768268,0.8194014447884417,0.8708452914688584,0.11315874555447786
Decision Tree,13,2,3,0.8810216618170061,0.8072916666666666,0.8089770354906054,0.808133472367049,0.8611629908132185,0.11897833818299386
Decision Tree,14,2,4,0.8816682832201745,0.8045267489711934,0.8162839248434238,0.8103626943005181,0.863645475302274,0.11833171677982542
Decision Tree,15,3,0,0.8797672915319974,0.8090717299578059,0.8006263048016702,0.8048268625393494,0.8579442385431573,0.12023270846800259
Decision Tree,16,3,1,0.8797284190106692,0.7941767068273092,0.8256784968684759,0.8096212896622313,0.8648298807527393,0.12027158098933075
Decision Tree,17,3,2,0.8874878758486906,0.8217299578059072,0.8131524008350731,0.8174186778593914,0.8669977460849839,0.11251212415130941
Decision Tree,18,3,3,0.8806983511154219,0.7959798994974875,0.826722338204593,0.8110599078341014,0.865820185495739,0.11930164888457807
Decision Tree,19,3,4,0.8661493695441319,0.7730923694779116,0.8037578288100209,0.7881269191402251,0.8489515139366264,0.1338506304558681
Decision Tree,20,4,0,0.8842921784098254,0.8036437246963563,0.8288100208768268,0.816032887975334,0.8689930254196869,0.11570782159017454
Decision Tree,21,4,1,0.8845780795344326,0.820021299254526,0.8037578288100209,0.8118081180811808,0.8623004600724578,0.11542192046556742
Decision Tree,22,4,2,0.8891044293566117,0.8121827411167513,0.8350730688935282,0.8234688625836336,0.8742110075146798,0.1108955706433883
Decision Tree,23,4,3,0.8722922728742322,0.7899073120494335,0.8006263048016702,0.7952306894764126,0.852537976756807,0.12770772712576786
Decision Tree,24,4,4,0.8745554477853217,0.7920081967213115,0.8068893528183716,0.7993795243019648,0.8559036928026283,0.12544455221467832
Random Forest,0,0,0,0.9276018099547512,0.9208715596330275,0.8382045929018789,0.8775956284153006,0.9564513890517855,0.059684033613445375
Random Forest,1,0,1,0.9298415777562238,0.9075907590759076,0.8611691022964509,0.8837707552222818,0.959761016559675,0.05723417394115746
Random Forest,2,0,2,0.9207888781118655,0.9055745164960182,0.8308977035490606,0.8666303756124115,0.9516672126258354,0.06421606854186875
Random Forest,3,0,3,0.9295182670546395,0.9092920353982301,0.8580375782881002,0.882921589688507,0.955822287845971,0.0606831231813773
Random Forest,4,0,4,0.9249919172324604,0.8989010989010989,0.8538622129436325,0.8758029978586723,0.9547657346247304,0.06091406401551891
Random Forest,5,1,0,0.9256625727213963,0.9044444444444445,0.8496868475991649,0.876210979547901,0.9560694780011416,0.06027747252747253
Random Forest,6,1,1,0.9220821209182024,0.9087799315849487,0.8319415448851775,0.8686648501362397,0.9502808837693674,0.06544949886841255
Random Forest,7,1,2,0.9285483349498869,0.9135802469135802,0.8496868475991649,0.8804759329367225,0.959612629746789,0.05801047526673133
Random Forest,8,1,3,0.9249919172324604,0.9033333333333333,0.848643006263048,0.8751345532831001,0.9542616594877111,0.06127012609117362
Random Forest,9,1,4,0.9321047526673133,0.9118942731277533,0.8643006263048016,0.887459807073955,0.9607442319821251,0.05729020368574199
Random Forest,10,2,0,0.9305106658047835,0.9245714285714286,0.8444676409185804,0.8827059465357338,0.9569403231607673,0.0568773432449903
Random Forest,11,2,1,0.9240219851277077,0.8976897689768977,0.8517745302713987,0.874129619710766,0.9527269438183569,0.062190300678952475
Random Forest,12,2,2,0.9279017135467184,0.9051819184123484,0.8569937369519833,0.8804289544235925,0.9620464668293136,0.058753313934691236
Random Forest,13,2,3,0.9227287423213708,0.9052987598647125,0.8382045929018789,0.870460704607046,0.9545943686348903,0.06224907856450049
Random Forest,14,2,4,0.9220821209182024,0.8987764182424917,0.8434237995824635,0.8702207862143242,0.952530642976928,0.06193304235370191
Random Forest,15,3,0,0.9246929541047189,0.902330743618202,0.848643006263048,0.8746637977407208,0.9554872041472169,0.062244343891402716
Random Forest,16,3,1,0.9269317814419658,0.9039735099337748,0.8549060542797495,0.878755364806867,0.9551512469870387,0.05962631749110895
Random Forest,17,3,2,0.9295182670546395,0.9233409610983981,0.8423799582463466,0.881004366812227,0.9567067416993835,0.05867604267701261
Random Forest,18,3,3,0.9288716456514711,0.9063876651982379,0.8590814196242171,0.8821007502679529,0.9584213794351034,0.05837555771096022
Random Forest,19,3,4,0.9211121888134497,0.8966666666666666,0.8423799582463466,0.868675995694295,0.9509142778915871,0.06556682832201746
Random Forest,20,4,0,0.9217840982546864,0.8951434878587197,0.8465553235908142,0.8701716738197425,0.9590101686566115,0.060601680672268905
Random Forest,21,4,1,0.9295182670546395,0.9195011337868481,0.8465553235908142,0.8815217391304347,0.9517737968934109,0.05984888457807953
Random Forest,22,4,2,0.9288716456514711,0.9081858407079646,0.8569937369519833,0.8818474758324383,0.9624202451438153,0.05767015842224378
Random Forest,23,4,3,0.9285483349498869,0.9098998887652948,0.8538622129436325,0.88099084544965,0.9495047253988353,0.061630617523440026
Random Forest,24,4,4,0.9224054316197866,0.8997772828507795,0.8434237995824635,0.8706896551724138,0.9562923831362177,0.06415421920465568
Balanced Random Forest,0,0,0,0.9120879120879121,0.8356164383561644,0.8914405010438413,0.8626262626262626,0.9587934347462331,0.07051543309631546
Balanced Random Forest,1,0,1,0.9198189460071128,0.8446601941747572,0.9081419624217119,0.8752515090543259,0.9608337040966495,0.06790741189783382
Balanced Random Forest,2,0,2,0.9075331393469124,0.8307086614173228,0.8810020876826722,0.8551165146909828,0.9525010633980825,0.07536988360814742
Balanced Random Forest,3,0,3,0.9136760426770126,0.8417408506429278,0.8883089770354906,0.8643981716607415,0.9578143869204481,0.07099867442612351
Balanced Random Forest,4,0,4,0.9117361784675073,0.8283796740172579,0.9018789144050104,0.863568215892054,0.95658548987205,0.07345545586808923
Balanced Random Forest,5,1,0,0.918552036199095,0.8501984126984127,0.894572025052192,0.8718209562563581,0.957282405995637,0.07016439883645766
Balanced Random Forest,6,1,1,0.903976721629486,0.8224390243902439,0.8799582463465553,0.8502269288956127,0.9526492057516391,0.07577942935661171
Balanced Random Forest,7,1,2,0.9191723246039444,0.8470588235294118,0.9018789144050104,0.8736097067745198,0.9589811912992036,0.06963374555447785
Balanced Random Forest,8,1,3,0.9091496928548335,0.8270531400966183,0.8935281837160751,0.8590065228299046,0.9573359800130052,0.07403858713223407
Balanced Random Forest,9,1,4,0.9165858389912707,0.8358925143953935,0.9091858037578288,0.871,0.9598959581094493,0.06969709020368575
Balanced Random Forest,10,2,0,0.925016160310278,0.8659274193548387,0.8966597077244259,0.8810256410256411,0.9588032085415151,0.06585805591467356
Balanced Random Forest,11,2,1,0.9081797607500808,0.820952380952381,0.8997912317327766,0.8585657370517928,0.9532165958549476,0.07527270449401874
Balanced Random Forest,12,2,2,0.9136760426770126,0.8325312800769971,0.9029227557411273,0.8662994491737607,0.9641079923533122,0.06940714516650501
Balanced Random Forest,13,2,3,0.9097963142580019,0.8325171400587659,0.8872651356993737,0.8590197069226883,0.9541614311626976,0.07395311994827028
Balanced Random Forest,14,2,4,0.9065632072421597,0.8244422890397672,0.8872651356993737,0.8547008547008547,0.95440197914273,0.07467843517620433
Balanced Random Forest,15,3,0,0.9114414996767938,0.8359528487229863,0.8883089770354906,0.861336032388664,0.9578776301283104,0.07352632514544279
Balanced Random Forest,16,3,1,0.9110895570643388,0.8312318137730359,0.894572025052192,0.8617395676219206,0.956171620227543,0.07136170384739735
Balanced Random Forest,17,3,2,0.9191723246039444,0.854,0.8914405010438413,0.8723186925434117,0.9560572132614297,0.06813739088263822
Balanced Random Forest,18,3,3,0.9149692854833495,0.8351012536162006,0.9039665970772442,0.8681704260651629,0.9578510558198432,0.07175788878111865
Balanced Random Forest,19,3,4,0.906886517943744,0.8252427184466019,0.8872651356993737,0.8551307847082495,0.9515899634777762,0.07667995473650177
Balanced Random Forest,20,4,0,0.9107950872656755,0.825381679389313,0.9029227557411273,0.8624127617148555,0.9598937197501036,0.07296708952811894
Balanced Random Forest,21,4,1,0.9110895570643388,0.8344760039177277,0.8893528183716075,0.8610409297625063,0.9526088699623044,0.07074042192046556
Balanced Random Forest,22,4,2,0.923052053022955,0.8557312252964426,0.9039665970772442,0.8791878172588833,0.9640466330616575,0.06682097478176528
Balanced Random Forest,23,4,3,0.9152925961849337,0.8466135458167331,0.8872651356993737,0.8664627930682977,0.9507473121696742,0.0732437358551568
Balanced Random Forest,24,4,4,0.9094730035564177,0.8278529980657641,0.8935281837160751,0.8594377510040161,0.9571981049512793,0.07435969932104752
Calibrated Random Forest,0,0,0,0.9263089851325146,0.9128959276018099,0.8423799582463466,0.8762214983713354,0.9585046190956503,0.05935016252675079
Calibrated Random Forest,1,0,1,0.9298415777562238,0.9040348964013086,0.8653444676409185,0.8842666666666666,0.9599001139180476,0.05683313370966675
Calibrated Random Forest,2,0,2,0.9191723246039444,0.899548532731377,0.8319415448851775,0.8644251626898047,0.9513574826556106,0.06337478326309162
Calibrated Random Forest,3,0,3,0.9291949563530553,0.9055982436882547,0.8611691022964509,0.8828250401284109,0.9576244420215808,0.05915912241956995
Calibrated Random Forest,4,0,4,0.9282250242483027,0.9043956043956044,0.8590814196242171,0.8811563169164882,0.9581375621537843,0.059716401609830584
Calibrated Random Forest,5,1,0,0.9256625727213963,0.9026548672566371,0.8517745302713987,0.8764769065520945,0.9560733875192543,0.05925111253548698
Calibrated Random Forest,6,1,1,0.9214354995150339,0.9021372328458943,0.837160751565762,0.8684353004872767,0.951000083116172,0.06479393681363196
Calibrated Random Forest,7,1,2,0.9282250242483027,0.9097995545657016,0.8528183716075156,0.8803879310344828,0.95894745591176,0.057860372198783545
Calibrated Random Forest,8,1,3,0.9262851600387972,0.9046563192904656,0.8517745302713987,0.8774193548387097,0.9543156849994865,0.060418344470336456
Calibrated Random Forest,9,1,4,0.9304881991593922,0.9024918743228603,0.8695198329853863,0.885699096225412,0.9610373387179575,0.0566840665644489
Calibrated Random Forest,10,2,0,0.9330963154492566,0.9271899886234357,0.8507306889352818,0.8873162765378334,0.9578148334936234,0.0551738559432797
Calibrated Random Forest,11,2,1,0.9236986744261235,0.8967032967032967,0.8517745302713987,0.8736616702355461,0.954396356578156,0.061699212910757424
Calibrated Random Forest,12,2,2,0.9285483349498869,0.9080841638981174,0.8559498956158664,0.8812466415905427,0.962321728034107,0.0580699492844758
